A,B
7,19
11,32
11,29
20,32
18,31
16,31
20,32
20,32
20,32
20,32
7,19
20,32
7,19
7,19
19,31
21,32
12,26
20,33
15,29
14,31
19,32
14,31
20,32
21,32
7,20
20,32
9,27
8,21
8,27
7,19
11,31
14,27
20,32
9,22
12,28
21,32
7,19
8,32
7,20
19,31
7,20
17,30
7,20
7,19
20,32
8,31
19,32
19,31
17,30
20,32
20,33
13,27
20,32
20,32
8,22
10,31
19,32
7,31
10,31
15,28
15,29
12,25
19,32
8,26
19,32
7,20
7,26
19,32
19,31
8,31
8,30
20,33
20,32
8,32
21,32
20,32
20,33
16,32
19,32
10,32
19,31
19,31
12,25
16,30
20,33
19,31
20,33
18,32
16,30
8,31
19,32
20,32
19,30
11,23
20,32
16,29
18,31
6,19
18,31
8,30
20,32
19,32
20,32
7,19
16,28
6,19
19,32
19,31
8,29
7,31
20,32
9,31
7,19
9,32
19,32
14,27
19,32
19,31
19,32
18,31
8,24
20,32
8,31
20,32
20,32
12,26
7,31
10,23
7,19
8,22
9,22
7,20
16,29
6,20
16,31
13,26
20,33
16,31
17,30
8,21
7,27
20,32
20,33
7,25
7,32
20,32
18,31
15,29
19,32
19,32
8,24
20,32
20,32
16,31
7,26
19,32
15,31
20,32
8,20
16,29
18,30
19,31
7,20
19,31
20,32
21,33
12,29
20,32
7,29
19,32
20,32
6,19
10,31
10,29
19,32
20,32
7,20
20,32
11,31
15,28
7,23
18,32
13,31
12,31
10,26
8,21
17,31
11,23
19,31
20,32
18,31
18,31
8,20
20,32
8,20
8,31
19,31
17,31
20,32
7,30
7,19
18,32
15,28
19,31
13,28
8,31
21,33
19,31
19,31
21,33
7,20
17,32
19,32
15,31
8,21
19,32
13,26
20,32
19,32
8,21
21,32
15,28
7,23
8,20
8,25
19,31
19,31
7,20
7,31
20,31
7,19
11,24
19,32
18,32
19,33
19,32
8,21
20,32
20,32
7,19
7,30
9,25
20,32
20,32
19,32
17,30
18,32
8,21
8,28
20,32
12,27
20,32
7,19
14,28
8,31
19,31
7,19
7,20
11,29
20,32
7,23
20,32
21,32
20,32
20,32
19,31
13,26
19,32
19,32
7,20
19,31
20,32
17,30
8,20
19,32
20,32
20,32
7,31
20,32
19,32
7,20
8,31
20,32
6,18
11,32
19,32
9,31
18,31
7,20
18,32
8,21
20,32
10,31
7,23
7,18
13,26
20,33
9,21
19,31
11,24
8,31
8,22
19,32
19,31
20,32
14,27
9,25
19,32
19,31
14,27
20,32
6,18
20,33
18,32
8,31
8,21
7,32
13,26
20,32
20,32
20,31
19,32
20,32
18,31
7,20
8,22
16,31
17,30
20,33
8,31
7,20
19,32
12,25
8,22
13,26
20,32
19,32
7,29
20,32
16,29
7,20
8,32
7,19
16,32
7,19
19,31
20,32
18,31
19,32
20,32
20,31
19,32
20,32
16,32
12,29
7,19
20,32
8,21
9,23
18,31
12,25
18,31
19,32
17,29
7,20
16,31
8,32
14,27
20,33
7,19
14,28
7,22
7,19
8,31
20,32
12,25
8,27
19,32
19,31
16,31
19,32
12,24
20,32
11,26
8,20
19,31
8,31
20,33
20,32
9,22
20,32
8,30
8,31
8,32
19,32
11,24
13,32
19,32
20,32
19,32
20,33
19,32
8,22
19,31
7,19
11,24
7,19
7,19
20,31
20,31
20,32
16,31
15,31
11,26
20,31
19,32
7,20
20,32
17,32
10,23
19,31
19,32
9,20
20,32
20,32
19,31
15,28
20,31
11,25
20,32
18,32
21,33
20,32
8,31
16,30
12,25
8,21
21,32
19,32
7,19
21,32
7,31
8,31
19,31
17,29
20,32
9,21
10,29
19,31
20,32
18,31
8,31
20,32
19,32
19,31
8,26
19,32
8,21
8,28
20,32
19,31
7,20
12,25
16,31
12,30
7,24
15,28
17,30
19,32
9,21
20,32
19,31
20,32
9,31
19,31
19,32
11,31
8,21
20,32
19,31
13,31
9,32
19,31
20,32
20,32
7,19
16,32
19,32
17,32
20,32
20,32
7,19
8,21
20,32
17,31
10,32
10,31
18,31
20,32
19,31
19,32
8,19
11,27
12,25
12,31
20,32
19,31
19,32
19,32
16,29
12,28
20,32
14,27
14,32
8,29
7,31
20,32
20,32
8,26
10,24
17,31
20,31
7,19
17,30
12,25
20,32
13,25
18,31
19,32
19,31
17,31
8,19
8,20
11,25
8,20
8,28
20,32
20,32
9,26
18,31
20,32
13,32
16,28
19,31
7,19
16,29
15,28
18,31
18,31
19,31
18,31
8,29
7,30
7,20
7,19
19,32
19,32
8,26
20,32
19,31
9,32
11,24
7,30
19,32
19,31
20,32
20,32
8,21
18,31
19,31
15,31
11,31
19,32
16,29
7,21
19,31
7,20
7,19
11,32
19,32
7,28
19,31
12,26
12,25
8,20
8,32
21,32
19,31
20,32
19,32
7,19
18,31
7,22
7,31
7,31
7,20
19,32
19,32
18,32
7,19
8,27
20,33
8,31
16,28
16,31
19,32
7,19
7,27
14,32
7,28
8,20
8,21
19,32
18,31
19,31
12,29
7,20
8,21
13,26
16,31
19,32
20,31
21,33
32,20
13,28
17,32
11,24
7,19
15,28
20,32
15,28
8,30
9,22
7,25
19,32
7,19
20,32
20,33
8,32
9,31
19,32
18,31
20,32
20,32
17,30
8,26
20,32
8,31
19,32
15,28
7,19
19,32
19,32
13,27
20,32
18,31
8,24
8,31
19,32
8,20
19,31
7,19
20,31
19,32
18,32
8,26
18,31
19,31
19,31
15,29
21,33
13,26
20,32
9,22
20,32
7,19
19,32
13,26
20,33
7,20
7,20
16,29
13,31
14,30
8,24
7,19
7,31
13,25
7,19
21,33
22,33
13,26
19,31
19,31
19,31
7,30
15,31
8,24
21,32
7,27
11,23
9,30
8,21
21,33
13,31
20,32
20,32
19,32
20,32
11,32
20,33
20,32
12,31
7,19
19,31
18,31
7,20
17,31
20,33
17,31
8,20
6,20
18,31
20,32
8,28
7,20
18,32
13,27
7,31
11,24
19,32
7,21
7,19
19,32
18,31
20,32
19,32
10,30
8,20
8,29
19,31
20,31
7,21
7,31
19,32
8,24
20,32
19,31
14,27
18,31
18,32
20,32
7,19
20,31
16,29
20,32
19,32
19,32
20,32
7,32
13,31
20,31
7,19
19,32
8,32
14,27
20,32
19,32
20,32
14,28
17,29
19,31
20,32
20,32
20,32
11,31
21,32
19,32
20,32
19,32
20,32
19,32
8,25
7,19
18,31
7,20
16,31
11,24
9,31
8,31
20,32
16,32
19,32
17,31
7,19
9,22
18,31
7,19
20,32
19,32
13,26
8,25
21,32
10,31
9,31
20,32
11,31
8,31
21,33
20,32
19,32
20,32
20,32
11,24
20,32
7,19
7,19
7,32
7,26
19,32
10,23
19,32
19,32
7,20
20,32
15,31
21,32
21,32
8,31
19,31
8,28
20,32
19,32
7,19
8,20
8,31
19,32
12,31
7,20
20,31
11,25
18,31
19,32
20,31
21,32
7,25
20,32
20,31
12,26
8,31
13,26
8,31
20,32
20,32
20,32
19,31
14,26
17,31
19,32
7,18
19,32
16,29
15,32
19,32
19,31
19,32
20,33
7,19
20,33
20,32
7,19
19,32
8,21
19,32
14,26
16,31
9,23
15,29
8,23
20,32
20,32
12,25
19,31
8,21
19,32
14,26
18,31
7,31
8,31
19,32
11,25
7,31
19,32
17,31
18,31
21,33
8,29
7,19
12,28
15,28
18,32
8,31
14,29
21,33
8,20
20,33
13,27
20,32
7,19
7,18
20,32
19,32
20,32
18,31
18,31
19,32
19,32
16,31
19,31
8,26
7,22
20,32
11,24
19,32
19,32
7,22
7,19
19,32
19,31
8,21
7,30
19,32
19,32
20,31
14,27
7,18
19,32
16,29
8,24
8,20
12,31
16,29
19,32
8,31
7,21
16,31
20,32
7,21
20,32
20,32
8,28
7,19
8,31
18,31
10,28
7,30
20,32
11,31
8,32
20,32
18,31
14,28
20,32
19,31
20,32
7,20
14,30
7,20
19,31
7,20
9,32
19,31
19,32
8,32
19,31
6,19
7,20
8,20
7,22
14,31
19,32
12,30
20,32
11,31
17,30
20,32
13,26
19,32
18,31
10,32
20,32
19,31
19,31
10,23
8,24
12,32
8,21
9,22
19,32
14,29
12,25
20,32
20,33
7,30
21,32
19,32
8,21
7,18
20,32
8,26
8,30
20,32
21,33
17,31
20,31
19,32
8,31
20,32
19,32
7,20
8,31
19,32
19,32
19,31
20,32
20,32
19,31
11,25
8,21
16,29
18,31
9,22
8,20
8,21
18,32
8,19
11,24
19,32
20,32
7,20
15,28
19,31
15,28
19,32
7,26
20,32
19,32
7,27
18,31
8,21
8,20
8,26
7,19
12,32
19,31
7,19
7,19
18,32
15,30
7,21
19,31
8,31
10,24
8,32
20,32
10,23
20,32
20,32
18,31
9,22
19,31
8,31
19,32
7,30
7,19
19,31
7,20
17,30
8,20
20,32
19,31
8,31
17,30
8,31
8,30
20,32
6,18
7,19
8,21
19,32
20,33
18,31
8,31
19,31
20,32
17,31
9,30
20,32
19,31
6,19
20,32
8,30
14,27
7,31
20,32
19,31
19,31
20,33
8,23
7,20
19,32
19,32
20,32
19,32
7,19
8,31
19,32
13,27
20,32
14,31
17,30
13,27
18,31
7,19
14,28
17,31
12,32
19,32
9,30
19,32
9,32
19,31
17,30
8,29
7,19
16,30
19,32
14,28
20,33
18,32
7,19
16,29
12,31
19,32
19,31
13,26
19,32
19,31
8,29
20,33
8,20
15,32
7,18
20,32
19,32
17,29
7,28
20,32
19,31
19,32
14,27
13,32
19,31
8,30
19,33
16,28
18,32
11,25
19,31
19,32
20,31
19,31
18,32
20,32
9,23
6,19
9,28
13,27
20,32
8,31
18,31
11,25
19,32
20,32
16,28
10,31
7,30
10,23
19,32
17,32
20,32
16,29
7,23
19,31
7,20
15,28
13,32
20,32
20,32
14,31
20,31
15,31
17,30
19,31
17,30
11,23
7,32
10,22
19,32
20,32
20,32
8,22
8,27
12,25
19,31
19,31
19,32
7,19
11,24
19,32
21,32
20,32
6,19
12,31
20,32
20,32
13,26
9,26
20,32
17,31
8,19
19,32
20,32
8,22
19,31
8,19
8,31
8,27
16,32
19,32
17,31
20,32
20,33
7,32
20,32
7,19
20,32
7,19
13,26
8,20
11,29
8,25
20,32
19,32
18,31
16,29
10,23
10,22
10,32
7,20
20,33
10,23
8,29
13,26
19,32
20,32
19,33
20,32
19,32
8,20
9,22
18,31
19,32
14,26
19,32
12,25
20,32
20,32
9,22
18,31
18,31
21,32
7,19
8,19
7,20
7,20
19,32
7,20
8,31
20,32
14,28
19,32
19,32
10,22
18,31
20,32
7,19
20,32
12,25
19,32
7,18
21,32
16,32
19,32
19,31
7,20
12,25
18,31
32,20
10,31
8,31
19,31
7,19
14,28
10,23
20,32
21,32
19,31
8,29
8,23
20,32
21,32
14,28
7,19
19,31
8,21
18,32
10,31
19,32
18,31
7,20
8,26
17,31
19,32
20,32
7,20
21,32
10,26
8,26
20,32
19,32
8,32
11,24
15,31
12,24
18,31
8,22
15,28
8,32
10,28
19,32
19,32
6,19
8,20
20,32
12,25
19,32
15,29
19,32
21,32
20,32
20,32
8,20
11,24
20,32
7,19
15,28
19,32
19,31
20,32
19,32
20,32
8,20
16,32
15,31
20,33
8,31
19,31
14,27
12,25
19,31
8,32
11,25
15,31
10,23
19,32
20,32
19,32
10,23
8,31
19,31
20,33
19,32
19,31
19,32
8,24
19,32
8,20
18,30
20,32
7,20
21,32
18,31
17,29
18,31
20,32
8,29
7,19
20,32
6,18
19,32
19,32
8,21
8,22
9,28
20,32
8,21
10,27
8,21
13,25
7,32
10,22
18,31
7,19
9,23
19,31
8,19
7,23
7,26
19,32
19,32
7,19
7,30
13,26
19,32
19,32
20,32
13,26
19,32
20,32
7,19
19,31
7,19
8,26
14,31
18,31
20,32
19,31
8,28
19,32
19,31
8,21
9,22
19,32
20,32
20,32
19,31
8,32
10,23
20,32
17,31
20,32
10,31
18,31
20,31
8,20
18,30
19,32
20,33
7,19
12,25
8,27
8,31
8,32
19,32
19,32
19,32
13,29
19,32
18,31
10,31
21,32
11,31
18,31
19,31
8,32
12,25
19,31
15,28
19,33
7,19
7,23
19,31
19,32
20,32
20,32
21,32
15,30
20,32
18,32
20,32
7,19
19,32
10,31
19,32
12,31
21,32
7,21
17,31
8,21
18,31
18,31
7,19
13,26
19,32
7,20
20,32
9,23
20,32
8,32
8,20
20,32
15,27
7,21
18,30
20,32
7,19
20,32
8,19
13,27
16,30
20,32
7,21
8,21
8,24
6,18
11,32
20,31
21,32
11,27
7,19
20,32
19,32
8,31
20,32
21,32
20,32
18,31
13,32
19,32
20,32
20,32
7,19
19,32
8,19
21,32
19,31
18,32
20,32
19,32
19,32
20,33
19,32
20,32
18,31
7,19
7,20
20,32
19,31
20,32
19,31
7,19
18,31
18,31
10,23
19,33
19,31
19,32
8,27
20,32
19,31
20,32
8,21
11,30
12,30
8,21
16,29
10,23
11,23
18,31
20,32
12,32
20,32
20,32
17,31
7,20
7,31
17,30
8,19
18,31
19,32
19,31
20,32
20,32
9,21
16,29
20,32
8,32
16,29
13,26
8,22
7,19
7,18
13,26
9,31
8,31
8,20
18,31
19,31
17,30
21,32
19,32
18,31
7,25
20,33
20,32
20,32
18,31
12,32
11,32
20,32
19,32
8,22
20,33
7,19
7,30
20,32
19,31
19,32
8,20
18,31
21,33
19,32
8,21
8,22
20,32
19,32
19,32
13,28
7,27
12,32
7,31
8,19
9,22
20,32
20,32
19,32
17,32
19,31
20,32
17,31
13,26
16,32
20,32
12,28
20,32
12,27
19,32
8,32
18,31
20,32
11,25
10,22
7,23
15,29
8,28
7,20
19,31
8,31
19,32
20,32
20,31
9,22
19,32
19,31
8,28
19,32
16,29
7,20
32,20
20,32
20,32
20,32
19,32
18,31
20,32
8,31
18,31
18,31
18,31
19,31
18,31
14,26
20,32
18,31
19,31
18,31
8,31
7,21
7,19
14,32
20,33
20,32
8,31
17,31
19,32
20,32
7,19
19,32
20,31
19,31
19,32
20,32
12,29
13,28
7,20
9,27
9,31
10,32
20,33
7,19
8,21
15,31
8,32
14,27
15,31
8,30
9,30
6,19
20,32
15,28
8,20
19,31
7,21
20,32
19,31
15,28
7,24
14,26
19,32
15,28
19,32
8,32
20,32
8,20
19,32
19,31
8,31
19,31
18,31
20,32
19,32
8,31
20,32
13,32
7,20
15,28
8,30
19,32
21,33
21,32
15,28
20,31
20,32
16,31
7,19
7,20
19,31
10,31
20,32
20,32
7,19
19,31
9,32
16,32
8,20
20,32
20,32
21,33
8,21
18,32
20,32
18,31
20,32
18,30
7,19
8,20
14,28
20,32
8,19
7,19
7,18
20,33
19,32
20,32
19,31
8,21
21,32
16,29
7,19
19,32
20,32
19,31
14,31
18,31
19,32
20,32
12,31
7,19
16,28
9,31
18,30
12,32
13,26
20,32
19,32
15,32
20,32
8,30
14,26
11,29
18,31
15,29
19,31
17,32
21,32
8,24
19,32
14,31
14,31
20,32
20,33
8,30
20,32
8,21
19,32
8,32
7,27
10,31
7,21
7,29
17,30
20,32
20,32
20,32
19,32
7,26
19,32
20,32
18,32
19,32
19,32
17,29
8,21
19,32
20,32
19,31
16,29
19,32
21,32
19,32
15,27
19,32
14,27
18,31
18,31
7,22
18,31
19,31
20,32
20,32
19,31
11,32
7,22
8,22
7,31
16,29
19,32
19,32
18,31
7,20
20,32
10,23
20,32
20,30
19,32
13,27
20,33
17,30
12,24
7,20
8,24
20,33
15,31
19,32
11,24
9,28
17,31
12,24
21,33
16,29
20,32
11,24
21,33
19,31
8,31
13,27
8,31
21,32
8,27
19,32
19,31
19,32
8,32
7,20
7,21
7,20
8,32
18,31
16,30
7,21
20,31
7,19
20,32
19,31
19,32
16,29
19,32
8,32
8,31
10,23
8,24
7,18
13,28
14,31
11,25
19,32
20,32
12,25
16,31
20,32
8,21
20,32
7,19
7,19
21,33
19,32
20,33
18,30
18,30
20,32
20,32
19,31
7,19
9,31
20,32
11,31
13,27
7,19
20,31
21,32
18,32
20,32
19,32
19,32
20,31
19,31
14,31
18,31
7,31
19,32
10,23
7,19
20,32
21,32
20,32
15,32
20,32
20,33
12,29
20,32
8,27
20,32
18,31
20,33
19,32
19,32
16,31
10,22
7,21
20,32
8,23
16,32
16,29
18,31
9,23
7,31
19,32
10,27
8,30
19,32
20,32
20,32
20,32
8,20
16,30
18,31
18,32
18,31
7,20
14,28
20,32
19,31
17,30
14,27
17,31
20,32
21,32
19,31
20,32
16,28
7,19
12,29
13,32
9,31
19,32
17,31
15,32
13,26
18,31
12,31
8,28
7,19
20,32
10,31
20,32
11,31
7,25
19,32
18,31
19,32
20,32
7,19
7,19
20,31
19,31
18,31
19,31
15,31
8,31
14,28
8,22
19,31
7,30
19,32
20,32
9,31
15,31
19,32
7,31
21,31
7,19
20,31
11,25
20,32
7,32
16,29
8,31
7,21
19,31
20,32
20,32
19,32
19,31
21,32
14,32
18,31
20,32
8,31
20,32
19,32
18,31
18,32
10,32
13,26
8,31
20,32
8,31
11,24
19,32
13,27
19,32
20,32
7,19
19,32
7,20
13,32
11,24
16,30
17,31
19,31
15,28
19,32
20,32
7,19
20,31
7,19
10,31
7,32
19,32
9,31
20,32
20,32
19,31
10,23
12,25
8,32
10,32
19,31
20,32
19,32
20,32
19,32
20,32
7,27
10,31
21,32
19,32
12,26
8,32
7,21
8,21
20,32
16,28
9,31
9,21
8,27
19,32
8,20
8,20
18,31
20,32
20,32
19,32
10,32
21,32
19,32
13,32
8,21
8,32
19,32
8,20
12,30
20,33
8,31
19,32
8,23
8,25
9,32
7,20
10,24
20,32
21,33
7,19
12,25
7,25
17,30
8,20
8,31
7,19
8,31
8,21
20,32
10,29
19,32
19,32
19,31
20,32
8,32
7,19
8,21
7,27
20,32
19,32
7,18
8,19
7,18
20,32
20,32
19,32
19,32
8,21
20,33
19,32
15,29
19,32
7,31
17,29
8,29
20,32
19,31
14,27
17,30
7,19
19,32
8,22
18,32
19,31
10,32
8,31
8,21
14,27
19,32
19,31
19,31
18,31
19,32
10,23
8,22
7,20
7,19
20,32
7,32
7,20
8,20
14,32
20,32
21,32
7,19
12,31
19,32
20,32
18,31
20,31
11,32
10,23
18,30
7,21
20,32
16,29
9,22
8,29
19,32
7,20
7,20
20,32
19,32
19,32
19,31
20,33
11,24
9,32
18,32
19,32
8,22
20,33
20,32
8,32
19,32
19,32
21,33
20,32
18,31
6,18
21,32
7,20
10,23
18,31
10,30
8,31
20,32
7,19
20,31
8,31
7,29
13,26
8,22
11,31
17,30
19,32
15,28
18,31
7,19
20,32
7,19
7,20
20,32
21,32
17,31
21,33
19,31
16,31
7,19
14,29
12,31
19,31
8,32
19,31
12,25
19,32
16,31
9,32
19,32
20,32
19,31
14,27
19,31
20,32
19,33
10,32
19,31
16,29
15,28
20,32
7,19
19,31
19,32
19,32
10,23
20,32
9,31
8,23
8,20
11,32
20,32
8,26
7,19
20,32
21,32
20,32
18,31
13,28
7,20
19,31
20,32
20,33
8,31
20,32
8,26
18,32
8,20
13,30
8,25
16,31
8,31
19,32
12,31
19,33
6,18
20,32
21,32
17,31
20,31
7,20
15,31
20,32
8,23
20,32
9,22
18,31
7,32
16,29
20,31
19,32
12,32
19,31
11,24
7,28
7,19
8,23
17,32
12,31
20,32
21,32
8,31
15,27
19,32
14,27
19,32
20,31
19,32
16,29
13,26
10,24
19,31
20,32
7,31
20,31
16,29
8,20
7,31
8,20
17,31
19,32
10,22
19,32
19,32
19,32
13,28
19,32
19,32
7,19
20,32
17,31
19,32
8,31
20,32
7,20
16,31
20,31
8,32
8,21
19,31
13,26
12,31
20,32
12,24
7,19
7,20
19,32
9,31
7,21
19,31
7,19
21,32
10,32
8,30
19,32
19,32
8,23
19,31
16,31
8,31
18,31
8,32
15,32
20,32
18,31
20,32
16,31
19,31
21,33
16,29
19,31
19,31
20,32
9,32
15,28
20,32
20,32
11,26
16,29
19,32
8,28
19,31
15,31
20,32
8,28
8,28
8,31
8,32
10,26
15,28
20,33
20,32
8,19
15,28
20,32
18,31
20,33
19,32
19,32
21,33
19,31
19,32
10,31
20,31
8,23
8,22
7,28
8,30
20,32
19,32
19,31
11,32
20,32
20,32
18,32
18,31
17,32
7,19
7,31
11,24
19,32
7,21
20,32
21,33
20,32
7,25
8,23
8,21
12,25
20,32
9,21
7,30
8,19
19,32
8,31
20,32
7,19
8,20
20,32
20,32
7,19
8,29
8,31
7,32
19,31
19,32
20,32
19,32
10,31
16,29
9,21
17,31
19,32
12,31
18,31
14,31
7,26
21,33
19,32
20,32
8,20
14,26
7,19
7,25
7,19
19,31
19,31
15,29
18,32
20,32
19,31
10,28
7,19
19,32
7,19
12,25
13,32
13,25
20,32
7,19
6,19
10,23
19,32
21,32
8,31
18,32
8,25
11,25
12,31
15,28
20,32
7,19
19,32
18,31
19,31
20,32
19,31
8,21
20,32
16,30
8,31
19,31
19,32
8,31
13,32
20,32
18,32
19,30
20,32
15,29
9,31
20,33
19,32
20,32
15,28
7,20
8,20
8,21
18,31
11,31
20,33
9,32
20,32
14,31
19,31
6,18
7,31
7,18
15,28
7,19
8,31
16,30
18,31
9,31
7,30
7,19
19,33
19,32
8,31
17,30
7,20
8,20
16,30
21,32
17,30
16,29
8,21
8,22
7,19
19,32
20,31
12,27
19,32
19,31
19,32
20,33
19,32
20,32
13,26
18,31
7,20
17,30
18,32
18,31
8,27
9,22
20,32
20,34
7,20
14,31
7,30
21,32
20,32
20,31
16,30
7,21
20,32
20,32
19,32
19,31
20,32
19,32
8,22
13,26
13,31
19,32
20,32
19,32
12,27
7,32
21,33
19,32
18,31
8,32
8,20
20,32
20,33
13,26
20,33
22,32
19,31
17,31
14,27
21,32
20,32
20,31
20,32
7,19
8,24
19,32
19,31
20,32
12,31
18,31
7,20
14,28
7,19
7,20
7,32
7,29
17,31
7,31
7,25
7,19
7,20
8,21
9,31
7,19
7,20
17,32
20,31
18,31
11,31
19,31
8,23
9,25
7,20
8,29
20,32
8,32
7,26
19,32
11,25
21,33
8,21
11,31
20,32
20,32
16,31
8,31
19,31
20,32
19,31
8,21
8,26
8,32
8,20
8,21
18,31
20,32
19,32
18,32
8,20
19,31
18,32
7,19
20,33
21,32
20,31
20,32
14,27
21,32
9,31
10,32
19,31
14,31
11,25
16,32
20,32
19,32
12,26
14,29
17,30
7,20
20,32
12,26
20,32
20,32
20,33
8,21
19,31
20,32
7,32
20,32
10,28
20,31
7,19
19,31
18,32
17,30
19,31
7,19
19,31
8,31
10,31
8,22
7,20
11,25
19,31
20,32
20,32
19,31
19,32
21,32
8,32
19,32
8,31
7,20
19,31
12,25
19,32
16,30
19,31
9,32
18,32
20,32
15,29
19,32
8,21
12,26
19,32
9,23
11,26
19,31
11,32
11,24
8,20
19,31
7,22
7,20
8,32
21,33
20,32
20,32
14,27
8,22
7,31
7,20
15,31
18,32
19,32
8,32
13,32
20,32
19,32
8,20
20,32
19,31
7,26
11,24
20,32
7,19
7,19
19,32
11,28
19,32
16,29
9,22
8,31
8,23
19,32
20,32
15,28
9,21
19,32
21,33
8,29
8,20
21,33
12,26
15,32
8,32
21,33
19,32
20,31
8,20
19,31
17,30
16,29
20,33
18,32
8,31
13,27
9,27
12,25
17,30
20,32
17,29
13,26
18,32
19,32
12,31
8,28
19,31
19,32
7,20
13,32
7,19
8,19
13,26
20,32
18,31
12,25
19,32
21,33
20,32
8,31
7,19
9,29
16,29
10,22
19,32
8,21
12,31
13,26
7,27
11,31
18,31
12,26
7,19
20,32
20,32
14,26
19,32
19,31
20,32
13,31
20,31
20,32
18,31
20,32
7,32
18,31
19,32
7,31
13,27
19,32
8,31
13,29
19,31
21,33
12,32
20,31
13,26
18,32
7,20
7,28
19,32
18,31
15,29
19,31
14,31
19,32
13,25
7,20
15,32
20,31
20,32
19,32
8,20
18,31
19,31
19,32
7,19
10,32
11,23
19,33
15,28
19,31
17,30
7,20
18,31
7,32
19,31
7,24
19,32
20,33
8,31
8,29
9,22
8,24
8,20
19,32
19,31
7,20
19,32
18,31
17,31
18,31
19,31
18,31
20,33
10,31
20,32
17,31
9,21
19,31
20,32
8,31
13,32
16,29
19,32
8,32
20,32
19,32
18,31
8,23
11,24
20,32
10,28
11,24
16,30
7,28
17,31
9,22
18,31
19,32
19,32
21,32
13,25
21,32
19,31
7,20
8,29
7,30
21,33
13,27
20,32
20,32
8,21
20,31
20,32
20,31
12,31
19,31
20,32
7,31
12,25
20,32
20,32
8,31
19,32
15,31
8,21
20,31
7,19
15,28
7,27
20,31
17,32
8,31
8,20
20,32
20,32
10,24
20,32
19,32
8,22
20,33
18,31
16,32
21,33
8,31
11,24
20,32
19,32
7,31
19,32
18,32
8,21
21,33
19,31
12,26
20,31
11,27
20,32
20,32
19,32
18,31
20,32
19,32
20,32
7,28
19,32
21,32
8,20
15,30
10,31
17,32
9,32
15,28
8,31
7,28
7,20
9,26
8,20
21,33
20,32
8,31
19,32
8,31
13,27
13,26
7,19
7,20
18,31
20,32
17,31
15,28
6,19
19,33
18,31
7,19
12,25
8,25
14,32
15,29
9,30
19,32
12,29
19,33
20,32
20,32
7,26
8,31
20,32
19,31
20,33
7,20
10,31
7,18
19,31
16,29
18,32
15,28
7,27
7,27
9,27
18,31
20,32
12,32
9,23
8,27
17,32
20,32
10,23
19,32
20,32
19,31
19,32
8,31
19,31
8,29
19,32
19,32
20,31
20,32
17,31
11,24
7,20
20,32
19,32
11,25
19,31
8,26
18,32
13,26
7,28
20,32
18,31
19,32
17,31
7,19
7,19
8,20
8,30
12,26
20,32
14,27
8,31
20,32
19,32
9,26
16,30
7,18
20,33
18,31
20,32
20,32
17,31
20,32
20,31
15,29
12,25
16,32
18,31
20,32
20,32
8,24
13,32
21,33
20,32
19,31
20,32
7,20
8,19
8,20
19,32
19,32
19,32
8,32
19,32
20,32
17,30
8,26
7,31
15,30
8,31
7,21
19,32
7,20
12,31
7,19
19,32
8,19
21,32
11,23
7,31
14,27
19,31
7,31
18,31
19,31
19,32
20,32
20,32
19,32
6,18
19,31
21,32
14,27
19,32
12,26
7,20
17,29
21,32
20,33
20,32
19,32
13,30
18,31
9,22
12,26
17,32
8,20
7,20
20,32
19,32
19,31
20,32
9,22
20,32
20,32
15,32
19,31
19,33
19,31
7,19
19,32
20,31
10,27
20,31
19,31
18,31
19,32
7,32
11,24
14,27
20,32
12,31
20,32
7,20
20,32
20,31
19,31
8,20
7,31
20,32
19,32
18,33
7,22
8,20
20,32
13,26
19,32
19,32
8,32
12,30
20,32
18,31
7,30
19,32
21,32
8,21
9,32
19,31
19,31
11,32
19,31
19,31
7,21
20,32
19,32
9,22
18,31
19,32
7,31
20,32
7,25
7,19
7,24
7,19
9,23
19,31
20,33
8,31
16,29
18,31
20,32
15,27
6,19
8,21
20,32
19,31
8,31
17,30
11,24
8,32
21,32
19,32
19,32
19,31
18,31
9,32
8,20
19,32
20,33
18,32
7,19
11,24
19,32
20,32
20,32
8,31
19,33
20,31
15,29
15,31
20,32
18,31
18,31
18,31
19,31
20,31
17,30
8,23
19,32
19,32
17,31
19,31
20,31
21,31
14,28
19,31
8,32
8,20
8,30
19,31
8,20
6,18
9,22
16,29
20,32
8,25
14,26
19,31
8,19
20,31
17,30
19,32
6,20
13,27
13,26
13,31
12,32
19,31
15,32
8,20
19,31
20,32
18,31
20,33
20,32
7,19
12,31
18,31
7,19
19,31
19,32
20,32
19,32
7,20
20,32
8,32
12,25
21,32
13,26
20,31
20,32
10,24
15,28
19,32
13,32
20,32
19,32
7,30
19,32
20,32
20,32
19,31
20,32
15,28
9,26
11,24
15,28
18,30
17,29
19,32
18,31
7,19
20,31
19,32
20,32
19,32
13,25
20,31
11,24
11,32
21,33
12,31
20,32
20,31
10,31
19,31
21,32
9,31
15,31
20,32
20,32
20,32
19,32
19,32
19,32
12,25
18,31
20,32
19,31
16,28
20,31
10,22
19,31
7,26
9,23
15,28
11,24
20,32
19,32
17,30
10,30
18,31
21,32
13,26
19,32
19,31
8,30
19,32
19,31
20,32
20,32
8,20
20,32
8,32
8,21
20,33
7,20
21,32
9,25
19,32
19,31
6,20
17,31
8,20
13,31
8,21
8,27
13,26
